LSOA Code,LSOA Name,Borough,Total_Crime_Count,Population,Crime_Rate
E01002788,Islington 008C,E09000019,119,1822,65.31284302963776
E01002789,Islington 008D,E09000019,122,1849,65.98161168199026
E01002790,Islington 016D,E09000019,156,1412,110.48158640226629
E01002791,Islington 016E,E09000019,212,1861,113.9172487909726
E01002792,Islington 017E,E09000019,222,1845,120.32520325203252
E01002793,Islington 016F,E09000019,224,1845,121.40921409214093
E01002794,Islington 020B,E09000019,673,2040,329.9019607843137
E01002795,Islington 013D,E09000019,500,1935,258.39793281653743
E01002796,Islington 013E,E09000019,105,1109,94.67989179440937
E01002797,Islington 018B,E09000019,209,1824,114.58333333333333
E01002798,Islington 018C,E09000019,162,1977,81.9423368740516
E01002799,Islington 018D,E09000019,171,1908,89.62264150943396
E01002800,Islington 018E,E09000019,139,1769,78.57546636517806
E01002801,Islington 020C,E09000019,243,1460,166.43835616438358
E01002802,Islington 020D,E09000019,108,1852,58.31533477321815
E01002804,Islington 001D,E09000019,148,1539,96.16634178037687
E01002805,Islington 003B,E09000019,229,1433,159.804605722261
E01002806,Islington 003C,E09000019,100,1646,60.75334143377886
E01002807,Islington 001E,E09000019,135,1705,79.17888563049853
E01002808,Islington 003D,E09000019,156,1913,81.54730789336122
E01002809,Islington 003E,E09000019,114,1698,67.13780918727916
E01002810,Islington 003F,E09000019,215,1748,122.99771167048056
E01002811,Islington 001F,E09000019,120,1743,68.84681583476764
E01002812,Kensington and Chelsea 013A,E09000020,101,1500,67.33333333333333
E01002813,Kensington and Chelsea 011A,E09000020,69,1484,46.495956873315365
E01002814,Kensington and Chelsea 015A,E09000020,310,2231,138.9511429852084
E01002815,Kensington and Chelsea 011B,E09000020,92,1162,79.17383820998279
E01002816,Kensington and Chelsea 011C,E09000020,107,1056,101.32575757575756
E01002817,Kensington and Chelsea 011D,E09000020,143,1346,106.24071322436849
E01002818,Kensington and Chelsea 012A,E09000020,753,1385,543.6823104693141
E01002819,Kensington and Chelsea 012B,E09000020,501,1088,460.47794117647055
E01002821,Kensington and Chelsea 014A,E09000020,339,1080,313.88888888888886
E01002823,Kensington and Chelsea 014B,E09000020,113,1224,92.3202614379085
E01002824,Kensington and Chelsea 008A,E09000020,57,1229,46.37917005695687
E01002825,Kensington and Chelsea 008B,E09000020,136,1785,76.1904761904762
E01002826,Kensington and Chelsea 008C,E09000020,400,1256,318.4713375796178
E01002827,Kensington and Chelsea 008D,E09000020,257,1715,149.85422740524783
E01002828,Kensington and Chelsea 008E,E09000020,115,1189,96.71993271656855
E01002829,Kensington and Chelsea 004A,E09000020,127,1391,91.30122214234363
E01002830,Kensington and Chelsea 004B,E09000020,249,1724,144.43155452436196
E01002831,Kensington and Chelsea 004C,E09000020,388,1718,225.84400465657743
E01002832,Kensington and Chelsea 004D,E09000020,191,1632,117.0343137254902
E01002833,Kensington and Chelsea 007A,E09000020,221,1210,182.64462809917356
E01002834,Kensington and Chelsea 013B,E09000020,105,1243,84.47304907481899
E01002835,Kensington and Chelsea 016C,E09000020,374,1411,265.06024096385545
E01002836,Kensington and Chelsea 016D,E09000020,114,1310,87.02290076335878
E01002837,Kensington and Chelsea 016E,E09000020,55,1045,52.63157894736842
E01002839,Kensington and Chelsea 013C,E09000020,161,1537,104.74951203643461
E01002840,Kensington and Chelsea 021A,E09000020,135,1047,128.9398280802292
E01002841,Kensington and Chelsea 021B,E09000020,131,1218,107.55336617405582
E01002842,Kensington and Chelsea 021C,E09000020,47,1015,46.30541871921182
E01002843,Kensington and Chelsea 021D,E09000020,180,1295,138.996138996139
E01002844,Kensington and Chelsea 019A,E09000020,137,1147,119.44202266782912
E01002845,Kensington and Chelsea 019B,E09000020,130,1169,111.20615911035073
E01002846,Kensington and Chelsea 017A,E09000020,162,1289,125.6788207913111
E01002847,Kensington and Chelsea 015B,E09000020,166,1393,119.1672648959081
E01002848,Kensington and Chelsea 015C,E09000020,103,1252,82.26837060702876
E01002849,Kensington and Chelsea 017B,E09000020,130,1541,84.36080467229073
E01002850,Kensington and Chelsea 013D,E09000020,324,1405,230.60498220640568
E01002851,Kensington and Chelsea 015D,E09000020,213,1335,159.5505617977528
E01002852,Kensington and Chelsea 001A,E09000020,424,2216,191.33574007220216
E01002853,Kensington and Chelsea 001B,E09000020,89,1428,62.324929971988794
E01002854,Kensington and Chelsea 001C,E09000020,166,1103,150.49864007252947
E01002855,Kensington and Chelsea 001D,E09000020,177,1592,111.18090452261306
E01002856,Kensington and Chelsea 004E,E09000020,217,1433,151.430565247732
E01002857,Kensington and Chelsea 001E,E09000020,177,1376,128.63372093023256
E01002858,Kensington and Chelsea 014C,E09000020,170,1323,128.49584278155706
E01002859,Kensington and Chelsea 012C,E09000020,306,1249,244.99599679743795
E01002860,Kensington and Chelsea 012D,E09000020,114,1144,99.65034965034965
E01002861,Kensington and Chelsea 014D,E09000020,158,1256,125.79617834394904
E01002862,Kensington and Chelsea 014E,E09000020,84,1089,77.13498622589532
E01002863,Kensington and Chelsea 012E,E09000020,90,1117,80.57296329453895
E01002864,Kensington and Chelsea 009A,E09000020,113,1480,76.35135135135135
E01002865,Kensington and Chelsea 011E,E09000020,271,1449,187.0255348516218
E01002866,Kensington and Chelsea 009B,E09000020,105,1833,57.283142389525366
E01002867,Kensington and Chelsea 009C,E09000020,182,1680,108.33333333333334
E01002868,Kensington and Chelsea 009D,E09000020,67,1355,49.44649446494465
E01002869,Kensington and Chelsea 009E,E09000020,131,1740,75.28735632183908
E01002870,Kensington and Chelsea 005A,E09000020,254,1593,159.44758317639673
E01002871,Kensington and Chelsea 007B,E09000020,200,1463,136.70539986329462
E01002872,Kensington and Chelsea 005B,E09000020,82,1349,60.78576723498888
E01002873,Kensington and Chelsea 007C,E09000020,80,1361,58.78030859662013
E01002874,Kensington and Chelsea 007D,E09000020,86,1134,75.83774250440916
E01002875,Kensington and Chelsea 007E,E09000020,89,1260,70.63492063492063
E01002876,Kensington and Chelsea 003A,E09000020,115,1831,62.80720917531403
E01002877,Kensington and Chelsea 003B,E09000020,224,2186,102.47026532479414
E01002878,Kensington and Chelsea 003C,E09000020,197,1447,136.14374568071875
E01002879,Kensington and Chelsea 005C,E09000020,112,1946,57.55395683453238
E01002880,Kensington and Chelsea 005D,E09000020,130,1144,113.63636363636363
E01002881,Kensington and Chelsea 005E,E09000020,85,1361,62.45407788390889
E01002882,Kensington and Chelsea 006A,E09000020,111,1046,106.11854684512429
E01002883,Kensington and Chelsea 006B,E09000020,239,1479,161.59567275185938
E01002884,Kensington and Chelsea 006C,E09000020,209,1384,151.0115606936416
E01002885,Kensington and Chelsea 006D,E09000020,92,1317,69.85573272589218
E01002886,Kensington and Chelsea 006E,E09000020,121,1319,91.73616376042456
E01002887,Kensington and Chelsea 010A,E09000020,95,1044,90.99616858237549
E01002888,Kensington and Chelsea 013E,E09000020,138,1562,88.348271446863
E01002889,Kensington and Chelsea 010B,E09000020,475,1558,304.8780487804878
E01002890,Kensington and Chelsea 010C,E09000020,75,1398,53.6480686695279
E01002891,Kensington and Chelsea 010D,E09000020,94,1183,79.4590025359256
E01002892,Kensington and Chelsea 010E,E09000020,107,1290,82.94573643410854
E01002893,Kensington and Chelsea 017C,E09000020,112,1576,71.06598984771574
E01002894,Kensington and Chelsea 017D,E09000020,140,1319,106.14101592115239
E01002896,Kensington and Chelsea 020C,E09000020,105,1586,66.20428751576291
E01002897,Kensington and Chelsea 020D,E09000020,94,1492,63.002680965147455
E01002898,Kensington and Chelsea 017E,E09000020,69,1667,41.39172165566887
E01002899,Kensington and Chelsea 018A,E09000020,153,1250,122.39999999999999
E01002900,Kensington and Chelsea 018B,E09000020,107,1690,63.31360946745562
E01002901,Kensington and Chelsea 018C,E09000020,66,1041,63.40057636887608
E01002902,Kensington and Chelsea 018D,E09000020,549,1226,447.79771615008156
E01002903,Kensington and Chelsea 018E,E09000020,235,1276,184.1692789968652
E01002904,Kensington and Chelsea 002A,E09000020,82,1295,63.32046332046332
E01002905,Kensington and Chelsea 002B,E09000020,123,1672,73.56459330143541
E01002906,Kensington and Chelsea 002C,E09000020,324,1751,185.03712164477443
E01002907,Kensington and Chelsea 002D,E09000020,89,1285,69.26070038910507
E01002908,Kensington and Chelsea 003D,E09000020,101,1393,72.50538406317301
E01002909,Kensington and Chelsea 003E,E09000020,134,2134,62.79287722586692
E01002910,Kensington and Chelsea 019C,E09000020,99,1369,72.31555880204529
E01002911,Kensington and Chelsea 019D,E09000020,230,1285,178.98832684824902
E01002912,Kensington and Chelsea 020E,E09000020,294,1481,198.51451721809588
E01002913,Kensington and Chelsea 021E,E09000020,131,1761,74.38955139125497
E01002914,Kensington and Chelsea 019E,E09000020,214,1194,179.2294807370184
E01002915,Kingston upon Thames 014A,E09000021,27,1394,19.368723098995694
E01002916,Kingston upon Thames 014B,E09000021,60,1478,40.59539918809202
E01002917,Kingston upon Thames 014C,E09000021,27,1429,18.894331700489854
E01002918,Kingston upon Thames 017A,E09000021,49,1791,27.359017308766052
E01002919,Kingston upon Thames 017B,E09000021,205,1990,103.01507537688443
E01002920,Kingston upon Thames 014D,E09000021,47,1593,29.50408035153798
E01002921,Kingston upon Thames 011A,E09000021,85,1727,49.21829762594094
E01002922,Kingston upon Thames 010A,E09000021,46,1640,28.04878048780488
E01002923,Kingston upon Thames 013A,E09000021,121,1672,72.36842105263158
E01002924,Kingston upon Thames 014E,E09000021,33,1546,21.345407503234153
E01002925,Kingston upon Thames 013B,E09000021,87,1571,55.378739656269886
E01002926,Kingston upon Thames 010B,E09000021,29,1604,18.07980049875312
E01002927,Kingston upon Thames 008A,E09000021,38,1681,22.605591909577633
E01002928,Kingston upon Thames 008B,E09000021,92,1946,47.276464542651595
E01002929,Kingston upon Thames 007A,E09000021,127,1696,74.88207547169812
E01002930,Kingston upon Thames 007B,E09000021,238,1967,120.99644128113879
E01002931,Kingston upon Thames 007C,E09000021,93,2013,46.19970193740686
E01002932,Kingston upon Thames 006A,E09000021,143,2046,69.89247311827957
E01002933,Kingston upon Thames 004A,E09000021,94,2039,46.1010299166258
E01002934,Kingston upon Thames 004B,E09000021,59,1899,31.068983675618746
E01002935,Kingston upon Thames 003A,E09000021,105,1900,55.26315789473684
E01002937,Kingston upon Thames 004D,E09000021,47,1825,25.753424657534246
E01002938,Kingston upon Thames 003B,E09000021,70,2000,35
E01002939,Kingston upon Thames 018A,E09000021,72,1646,43.74240583232078
E01002940,Kingston upon Thames 020A,E09000021,49,1673,29.288702928870293
E01002941,Kingston upon Thames 018B,E09000021,76,1649,46.08853850818678
E01002942,Kingston upon Thames 018C,E09000021,34,1401,24.26837972876517
E01002943,Kingston upon Thames 020B,E09000021,60,1477,40.62288422477996
E01002944,Kingston upon Thames 019A,E09000021,54,1334,40.479760119940025
E01002945,Kingston upon Thames 019B,E09000021,42,1573,26.70057215511761
E01002946,Kingston upon Thames 019C,E09000021,43,1509,28.495692511597085
E01002947,Kingston upon Thames 019D,E09000021,65,1645,39.51367781155015
E01002948,Kingston upon Thames 020C,E09000021,151,2211,68.29488919041157
E01002949,Kingston upon Thames 020D,E09000021,64,1848,34.63203463203463
E01002950,Kingston upon Thames 020E,E09000021,66,1654,39.90326481257558
E01002951,Kingston upon Thames 003C,E09000021,43,1502,28.628495339547268
E01002952,Kingston upon Thames 002A,E09000021,67,1394,48.06312769010043
E01002953,Kingston upon Thames 002B,E09000021,78,1333,58.514628657164295
E01002954,Kingston upon Thames 003D,E09000021,181,1373,131.82811361981064
E01002955,Kingston upon Thames 002C,E09000021,130,1501,86.6089273817455
E01002956,Kingston upon Thames 002D,E09000021,77,1391,55.35585909417686
E01002957,Kingston upon Thames 003E,E09000021,90,1587,56.71077504725898
E01002958,Kingston upon Thames 008C,E09000021,38,1738,21.86421173762946
E01002959,Kingston upon Thames 002E,E09000021,28,1389,20.158387329013678
E01002960,Kingston upon Thames 006B,E09000021,73,1591,45.8830923947203
E01002961,Kingston upon Thames 008D,E09000021,46,1754,26.225769669327253
E01002962,Kingston upon Thames 006C,E09000021,61,1612,37.841191066997524
E01002963,Kingston upon Thames 007D,E09000021,52,1846,28.169014084507044
E01002964,Kingston upon Thames 005A,E09000021,425,2513,169.12057302029444
E01002965,Kingston upon Thames 009A,E09000021,220,2521,87.2669575565252
E01002966,Kingston upon Thames 010C,E09000021,86,1983,43.368633383761974
E01002967,Kingston upon Thames 009B,E09000021,56,1860,30.107526881720432
E01002968,Kingston upon Thames 009C,E09000021,2244,2908,771.6643741403027
E01002969,Kingston upon Thames 005B,E09000021,173,1892,91.43763213530654
E01002970,Kingston upon Thames 006D,E09000021,117,1808,64.71238938053098
E01002971,Kingston upon Thames 005C,E09000021,154,1800,85.55555555555556
E01002972,Kingston upon Thames 005D,E09000021,182,2050,88.78048780487805
E01002973,Kingston upon Thames 006E,E09000021,78,1579,49.39835338822039
E01002974,Kingston upon Thames 005E,E09000021,136,2058,66.08357628765792
E01002975,Kingston upon Thames 012A,E09000021,75,1488,50.40322580645161
E01002976,Kingston upon Thames 015A,E09000021,35,1712,20.44392523364486
E01002977,Kingston upon Thames 012B,E09000021,86,1699,50.618010594467336
E01002978,Kingston upon Thames 015B,E09000021,69,1857,37.156704361873985
E01002979,Kingston upon Thames 015C,E09000021,40,1529,26.160889470241987
E01002980,Kingston upon Thames 012C,E09000021,26,1407,18.47903340440654
E01002981,Kingston upon Thames 012D,E09000021,44,1603,27.44853399875234
E01002982,Kingston upon Thames 015D,E09000021,47,1485,31.64983164983165
E01002983,Kingston upon Thames 015E,E09000021,79,1669,47.33373277411624
E01002984,Kingston upon Thames 012E,E09000021,79,1431,55.206149545772185
E01002985,Kingston upon Thames 007E,E09000021,83,1720,48.25581395348837
E01002986,Kingston upon Thames 008E,E09000021,47,1370,34.306569343065696
E01002987,Kingston upon Thames 011B,E09000021,270,1895,142.4802110817942
E01002988,Kingston upon Thames 011C,E09000021,62,1678,36.94874851013111
E01002989,Kingston upon Thames 011D,E09000021,69,1900,36.31578947368421
E01002990,Kingston upon Thames 009D,E09000021,40,1708,23.4192037470726
E01002991,Kingston upon Thames 009E,E09000021,52,1564,33.24808184143223
E01002992,Kingston upon Thames 010D,E09000021,61,1568,38.9030612244898
E01002993,Kingston upon Thames 013C,E09000021,41,1576,26.01522842639594
E01002994,Kingston upon Thames 016A,E09000021,43,1507,28.533510285335105
E01002995,Kingston upon Thames 013D,E09000021,40,1599,25.015634771732334
E01002996,Kingston upon Thames 016B,E09000021,51,1545,33.00970873786408
E01002997,Kingston upon Thames 016C,E09000021,39,1522,25.62417871222076
E01002998,Kingston upon Thames 016D,E09000021,55,1612,34.11910669975186
E01002999,Kingston upon Thames 013E,E09000021,71,1535,46.25407166123779
E01003000,Kingston upon Thames 017C,E09000021,160,1870,85.56149732620321
E01003001,Kingston upon Thames 017D,E09000021,99,1916,51.67014613778706
E01003002,Kingston upon Thames 016E,E09000021,102,1907,53.48715259570005
E01003003,Kingston upon Thames 017E,E09000021,255,1727,147.65489287782282
E01003004,Kingston upon Thames 018D,E09000021,87,1644,52.919708029197075
E01003005,Kingston upon Thames 018E,E09000021,67,1541,43.47826086956522
E01003006,Kingston upon Thames 001A,E09000021,57,1523,37.42613263296126
E01003007,Kingston upon Thames 001B,E09000021,40,1626,24.600246002460025
E01003008,Kingston upon Thames 001C,E09000021,36,1447,24.879060124395302
E01003009,Kingston upon Thames 001D,E09000021,55,2056,26.75097276264591
E01003010,Kingston upon Thames 001E,E09000021,64,1441,44.41360166551006
E01003011,Kingston upon Thames 004E,E09000021,120,1693,70.88009450679269
E01003013,Lambeth 036A,E09000022,1138,1947,584.4889573703133
E01003014,Lambeth 036B,E09000022,207,1504,137.63297872340425
E01003015,Lambeth 002A,E09000022,97,1719,56.4281559045957
E01003016,Lambeth 036C,E09000022,335,1203,278.47049044056524
E01003017,Lambeth 036D,E09000022,355,1631,217.6578786020846
E01003018,Lambeth 020A,E09000022,215,2019,106.48836057454184
E01003019,Lambeth 015A,E09000022,131,2035,64.37346437346437
E01003020,Lambeth 016A,E09000022,293,1821,160.90060406370128
E01003021,Lambeth 021A,E09000022,196,2154,90.99350046425256
E01003022,Lambeth 021B,E09000022,108,1619,66.70784434836318
E01003023,Lambeth 021C,E09000022,228,2595,87.861271676300575
E01003024,Lambeth 021D,E09000022,163,1841,88.53883758826726
E01003025,Lambeth 021E,E09000022,114,2046,55.71847507331378
E01003026,Lambeth 019A,E09000022,230,1501,153.23117921385742
E01003027,Lambeth 019B,E09000022,50,1394,35.86800573888092
E01003028,Lambeth 019C,E09000022,85,1482,57.35492577597841
E01003029,Lambeth 017A,E09000022,119,1827,65.13409961685824
E01003030,Lambeth 019D,E09000022,190,1722,110.33681765389082
E01003031,Lambeth 023A,E09000022,121,1574,76.87420584498093
E01003032,Lambeth 017B,E09000022,225,1721,130.73794305636258
E01003033,Lambeth 019E,E09000022,69,1618,42.64524103831891
E01003034,Lambeth 012A,E09000022,83,1642,50.548112058465286
E01003035,Lambeth 012B,E09000022,495,1687,293.4202726733847
E01003036,Lambeth 012C,E09000022,83,1759,47.185901080159184
E01003037,Lambeth 013A,E09000022,181,1442,125.52011095700416
E01003038,Lambeth 013B,E09000022,104,1702,61.104582843713274
E01003039,Lambeth 013C,E09000022,317,2042,155.23996082272282
E01003040,Lambeth 013D,E09000022,86,1245,69.07630522088354
E01003041,Lambeth 017C,E09000022,316,1520,207.89473684210526
E01003042,Lambeth 013E,E09000022,85,1107,76.78410117434507
E01003043,Lambeth 018A,E09000022,106,1618,65.51297898640297
E01003044,Lambeth 018B,E09000022,80,1411,56.69737774627923
E01003045,Lambeth 011A,E09000022,161,1990,80.90452261306532
